currency,time,price
LCRO,1729404540,0.08814
LCRO,1729404600,0.08814
LCRO,1729404660,0.08814
LCRO,1729404720,0.08814
LCRO,1729404780,0.08814
LCRO,1729404840,0.08814
LCRO,1729404900,0.08814
LCRO,1729404960,0.08812
LCRO,1729405020,0.08813
LCRO,1729405080,0.08812
LCRO,1729405140,0.08813
LCRO,1729405200,0.08815
LCRO,1729405260,0.08817
LCRO,1729405320,0.08815
LCRO,1729405380,0.08816
LCRO,1729405440,0.08815
LCRO,1729405500,0.08812
LCRO,1729405560,0.08812
LCRO,1729405620,0.08812
LCRO,1729405680,0.08812
LCRO,1729405740,0.08812
LCRO,1729405800,0.08811
LCRO,1729405860,0.08811
LCRO,1729405920,0.08811
LCRO,1729405980,0.0881
LCRO,1729406040,0.08811
LCRO,1729406100,0.0881
LCRO,1729406160,0.0881
LCRO,1729406220,0.0881
LCRO,1729406280,0.08809
LCRO,1729406340,0.08809
LCRO,1729406400,0.08765
LCRO,1729406460,0.08756
LCRO,1729406520,0.08808
LCRO,1729406580,0.08809
LCRO,1729406640,0.08805
LCRO,1729406700,0.08806
LCRO,1729406760,0.08806
LCRO,1729406820,0.08806
LCRO,1729406880,0.08807
LCRO,1729406940,0.08797
LCRO,1729407000,0.08809
LCRO,1729407060,0.08813
LCRO,1729407120,0.08815
LCRO,1729407180,0.08818
LCRO,1729407240,0.08817
LCRO,1729407300,0.08823
LCRO,1729407360,0.08833
LCRO,1729407420,0.0881
LCRO,1729407480,0.0886
LCRO,1729407540,0.08836
MTA,1729403940,0.0199
MTA,1729404000,0.0199
MTA,1729404060,0.0199
MTA,1729404120,0.0199
MTA,1729404180,0.0199
MTA,1729404240,0.0199
MTA,1729404300,0.0199
MTA,1729404360,0.0199
MTA,1729404420,0.0199
MTA,1729404480,0.0199
MTA,1729404540,0.0199
MTA,1729404600,0.0199
MTA,1729404660,0.0199
MTA,1729404720,0.03061
MTA,1729404780,0.0199
MTA,1729404840,0.0199
MTA,1729404900,0.0199
MTA,1729404960,0.0199
MTA,1729405020,0.0199
MTA,1729405080,0.0199
MTA,1729405140,0.0199
MTA,1729405200,0.0199
MTA,1729405260,0.0199
MTA,1729405320,0.0199
MTA,1729405380,0.0199
MTA,1729405440,0.0199
MTA,1729405500,0.0199
MTA,1729405560,0.0199
MTA,1729405620,0.0199
MTA,1729405680,0.0199
MTA,1729405740,0.0199
MTA,1729405800,0.0199
MTA,1729405860,0.0199
MTA,1729405920,0.0199
MTA,1729405980,0.0199
MTA,1729406040,0.0199
MTA,1729406100,0.0199
MTA,1729406160,0.0199
MTA,1729406220,0.0199
MTA,1729406280,0.0199
MTA,1729406340,0.0199
MTA,1729406400,0.0199
MTA,1729406460,0.0199
MTA,1729406520,0.0199
MTA,1729406580,0.0199
MTA,1729406640,0.03065
MTA,1729406700,0.0199
MTA,1729406760,0.0199
MTA,1729406820,0.0199
MTA,1729406880,0.0199
MTA,1729406940,0.0199
MTA,1729407000,0.0199
MTA,1729407060,0.0199
MTA,1729407120,0.0199
MTA,1729407180,0.0199
MTA,1729407240,0.0199
MTA,1729407300,0.0199
MTA,1729407360,0.0199
MTA,1729407420,0.0199
MTA,1729407480,0.0199
MTA,1729407540,0.0199
AZY,1729403940,0.0008731
AZY,1729404000,0.000874
AZY,1729404060,0.000874
AZY,1729404120,0.0008739
AZY,1729404180,0.000874
AZY,1729404240,0.0008741
AZY,1729404300,0.0008741
AZY,1729404360,0.0008741
AZY,1729404420,0.0008738
AZY,1729404480,0.0008742
AZY,1729404540,0.0008742
AZY,1729404600,0.0008737
AZY,1729404660,0.0008739
AZY,1729404720,0.0008741
AZY,1729404780,0.0008741
AZY,1729404840,0.0008741
AZY,1729404900,0.0008743
AZY,1729404960,0.0008739
AZY,1729405020,0.0008737
AZY,1729405080,0.0008743
AZY,1729405140,0.0008742
AZY,1729405200,0.0008742
AZY,1729405260,0.0008739
AZY,1729405320,0.0008741
AZY,1729405380,0.0008734
AZY,1729405440,0.0008736
AZY,1729405500,0.0008729
AZY,1729405560,0.0008731
AZY,1729405620,0.0008734
AZY,1729405680,0.0008734
AZY,1729405740,0.0008737
AZY,1729405800,0.0008735
AZY,1729405860,0.0008665
AZY,1729405920,0.0008681
AZY,1729405980,0.0008691
AZY,1729406040,0.0008712
AZY,1729406100,0.0008726
AZY,1729406160,0.0008739
AZY,1729406220,0.0008661
AZY,1729406280,0.0008677
AZY,1729406340,0.0008683
AZY,1729406400,0.0008689
AZY,1729406460,0.0008573
AZY,1729406520,0.0008585
AZY,1729406580,0.0008585
AZY,1729406640,0.0008582
AZY,1729406700,0.0008515
AZY,1729406760,0.0008522
AZY,1729406820,0.000853
AZY,1729406880,0.0008541
AZY,1729406940,0.0008565
AZY,1729407000,0.0008577
AZY,1729407060,0.0008595
AZY,1729407120,0.0008602
AZY,1729407180,0.0008614
AZY,1729407240,0.0008624
AZY,1729407300,0.0008625
AZY,1729407360,0.0008626
AZY,1729407420,0.0008626
AZY,1729407480,0.0008628
AZY,1729407540,0.0008626
CBY,1729403940,0.5109
CBY,1729404000,0.5109
CBY,1729404060,0.5109
CBY,1729404120,0.5109
CBY,1729404180,0.5109
CBY,1729404240,0.5109
CBY,1729404300,0.5109
CBY,1729404360,0.5109
CBY,1729404420,0.5109
CBY,1729404480,0.5109
